lote,tiempo_h,estrategia,particion,penicilina_g_l,aireacion,azucar_l_h,acido_l_h,base_l_h,refrigeracion_l_h,calefaccion_l_h,agua_l_h,presion_bar,extraccion_l_h,oxigeno_disuelto_mg_l,volumen_l,peso_kg,ph,temperatura_c,co2_gas,paa_alimentacion_l_h,aceite_l_h,o2_gas
85,72.2,PAT,Validación,9.06,60,90,0.0,51.425,0.3438,0.0001,500,1.1,0,15.418,76011,82430.0,6.4954,24.83000000000004,1.5989,8.6618,30,0.1899
85,72.4,PAT,Validación,9.0995,60,90,0.0,53.784,4.0601,0.0001,500,1.1,0,15.458,76135,82565.0,6.4948,24.840000000000032,1.6029,8.7398,30,0.18994
85,72.6,PAT,Validación,9.1388,60,90,0.0,56.361,7.3678,0.0001,500,1.1,0,15.515,76259,82700.0,6.496,24.850000000000023,1.6069,8.8136,30,0.19005
85,72.8,PAT,Validación,9.1785,60,90,0.0,58.491,9.2401,0.0001,500,1.1,0,15.513,76384,82835.0,6.4977,24.860000000000014,1.6109,8.8767,30,0.18997
85,73.0,PAT,Validación,9.2177,60,90,0.0,59.924,11.76,0.0001,500,1.1,0,15.547,76508,82971.0,6.4992,24.860000000000014,1.6148,8.9536,30,0.18994
85,73.2,PAT,Validación,9.2572,60,90,0.0,60.784,13.226,0.0001,500,1.1,0,15.537,76633,83107.0,6.4986,24.860000000000014,1.6188,9.0246,30,0.1898
85,73.4,PAT,Validación,9.2962,60,90,0.0,61.877,15.446,0.0001,500,1.1,0,15.601,76759,83243.0,6.4985,24.860000000000014,1.6228,9.1061,30,0.18986
85,73.6,PAT,Validación,9.3356,60,90,0.0,63.005,15.589,0.0001,500,1.1,0,15.615,76884,83380.0,6.4996,24.860000000000014,1.6267,9.1672,30,0.18979
85,73.8,PAT,Validación,9.3748,60,90,0.0,63.699,15.54,0.0001,500,1.1,0,15.661,77010,83516.0,6.5005,24.860000000000014,1.6305,9.2278,30,0.18985
85,74.0,PAT,Validación,9.4139,60,90,0.0,64.02,14.927,0.0001,500,1.1,0,15.654,77135,83653.0,6.5001,24.860000000000014,1.6344,9.2726,30,0.1897
85,74.2,PAT,Validación,9.4526,60,90,0.0,64.498,14.718,0.0001,500,1.1,0,15.718,77261,83790.0,6.4994,24.850000000000023,1.6382,9.3051,30,0.1898
85,74.4,PAT,Validación,9.4913,60,90,0.0,65.253,12.82,0.0001,500,1.1,0,15.748,77387,83926.0,6.4976,24.840000000000032,1.642,9.2978,30,0.18981
85,74.6,PAT,Validación,9.5295,60,90,0.0,66.737,10.356,0.0001,500,1.1,0,15.758,77513,84063.0,6.4973,24.840000000000032,1.6458,9.27,30,0.18969
85,74.8,PAT,Validación,9.5676,60,90,0.0,68.331,8.1776,0.0001,500,1.1,0,15.8,77640,84201.0,6.4969,24.83000000000004,1.6495,9.2217,30,0.18981
85,75.0,PAT,Validación,9.6054,60,90,0.0,70.086,6.2113,0.0001,500,1.1,0,15.817,77766,84338.0,6.4982,24.83000000000004,1.6533,9.1686,30,0.18971
85,75.2,PAT,Validación,9.6529,60,90,0.0,71.303,3.9343,0.0001,100,1.1,0,15.135,77813,84396.0,6.5022,24.900000000000034,1.657,9.0941,30,0.18722
85,75.4,PAT,Validación,9.7007,60,90,0.0,70.927,29.175,0.0001,100,1.1,0,15.093,77860,84454.0,6.505,24.970000000000027,1.6607,9.2118,30,0.18675
85,75.6,PAT,Validación,9.749,60,90,0.0,69.45,52.703,0.0001,100,1.1,0,15.027,77907,84511.0,6.5067,25.02000000000004,1.6645,9.3591,30,0.18645
85,75.8,PAT,Validación,9.7974,60,90,0.0,67.274,75.849,0.0001,100,1.1,0,15.003,77953,84569.0,6.5069,25.07000000000005,1.6684,9.532,30,0.18639
85,76.0,PAT,Validación,9.8459,60,90,0.0,65.052,96.526,0.0001,100,1.1,0,14.982,77999,84625.0,6.5057,25.090000000000032,1.6722,9.7076,30,0.1863
85,76.2,PAT,Validación,9.8926,60,116,0.0,63.278,114.33,0.0001,100,1.1,0,14.597,78049,84688.0,6.4963,25.150000000000034,1.6768,9.875,29,0.18492
85,76.4,PAT,Validación,9.9389,60,116,0.0,65.314,142.8,0.0001,100,1.1,0,14.573,78101,84752.0,6.4877,25.189999999999998,1.6818,10.058,29,0.18467
85,76.6,PAT,Validación,9.9842,60,116,0.0,70.754,167.88,0.0001,100,1.1,0,14.537,78153,84816.0,6.4831,25.220000000000027,1.687,10.228,29,0.18458
85,76.8,PAT,Validación,10.03,60,116,0.0,78.003,190.52,0.0001,100,1.1,0,14.567,78206,84883.0,6.4844,25.230000000000018,1.6921,10.368,29,0.18471
85,77.0,PAT,Validación,10.075,60,116,0.0,84.751,207.18,0.0001,100,1.1,0,14.503,78261,84950.0,6.4874,25.230000000000018,1.6973,10.487,29,0.18444
85,77.2,PAT,Validación,10.121,60,116,0.0,90.298,220.08,0.0001,100,1.1,0,14.495,78317,85019.0,6.4918,25.210000000000036,1.7024,10.57,29,0.18435
85,77.4,PAT,Validación,10.166,60,116,0.0,94.085,226.81,0.0001,100,1.1,0,14.475,78374,85088.0,6.4953,25.170000000000016,1.7076,10.642,29,0.18432
85,77.6,PAT,Validación,10.211,60,116,0.0,96.504,228.96,0.0001,100,1.1,0,14.458,78432,85158.0,6.4982,25.140000000000043,1.7128,10.679,29,0.18419
85,77.8,PAT,Validación,10.257,60,116,0.0,97.759,228.65,0.0001,100,1.1,0,14.466,78489,85228.0,6.5013,25.090000000000032,1.7179,10.686,29,0.18419
85,78.0,PAT,Validación,10.303,60,116,0.0,97.752,225.09,0.0001,100,1.1,0,14.416,78547,85299.0,6.5046,25.060000000000002,1.723,10.674,29,0.18406
85,78.2,PAT,Validación,10.349,60,116,0.0,96.445,222.39,0.0001,100,1.1,0,14.436,78604,85368.0,6.5076,25.03000000000003,1.7281,10.634,29,0.18411
85,78.4,PAT,Validación,10.396,60,116,0.0,93.93,219.61,0.0001,100,1.1,0,14.381,78661,85438.0,6.5081,25.010000000000048,1.7332,10.598,29,0.18396
85,78.6,PAT,Validación,10.442,60,116,0.0,91.235,221.35,0.0001,100,1.1,0,14.334,78718,85507.0,6.5074,24.99000000000001,1.7383,10.571,29,0.18375
85,78.8,PAT,Validación,10.49,60,116,0.0,88.787,221.04,0.0001,100,1.1,0,14.33,78773,85575.0,6.5049,24.970000000000027,1.7434,10.549,29,0.18373
85,79.0,PAT,Validación,10.537,60,116,0.0,87.346,219.72,0.0001,100,1.1,0,14.324,78829,85644.0,6.5038,24.950000000000045,1.7485,10.546,29,0.18379
85,79.2,PAT,Validación,10.585,60,116,0.0,86.334,217.93,0.0001,100,1.1,0,14.325,78884,85711.0,6.5022,24.930000000000007,1.7535,10.545,29,0.18379
85,79.4,PAT,Validación,10.633,60,116,0.0,85.983,213.35,0.0001,100,1.1,0,14.34,78940,85779.0,6.502,24.890000000000043,1.7584,10.548,29,0.18385
85,79.6,PAT,Validación,10.682,60,116,0.0,85.691,204.61,0.0001,100,1.1,0,14.391,78995,85847.0,6.5011,24.850000000000023,1.7632,10.543,29,0.18409
85,79.8,PAT,Validación,10.731,60,116,0.0,85.792,190.88,0.0001,100,1.1,0,14.384,79050,85914.0,6.501,24.810000000000002,1.768,10.551,29,0.18424
85,80.0,PAT,Validación,10.78,60,116,0.0,85.902,177.6,0.0001,100,1.1,0,14.34,79105,85982.0,6.5016,24.78000000000003,1.7728,10.569,29,0.1841
85,80.2,PAT,Validación,10.824,60,90,0.0,85.771,53.28,189.41,100,1.1,0,15.017,79156,86042.0,6.515,25.25,1.7766,10.6,23,0.18626
85,80.4,PAT,Validación,10.868,60,90,0.0,80.253,211.62,18.941,100,1.1,0,14.985,79204,86100.0,6.5238,25.150000000000034,1.7798,10.386,23,0.18651
85,80.6,PAT,Validación,10.912,60,90,0.0,71.247,190.6,1.8941,100,1.1,0,14.951,79251,86157.0,6.5282,25.05000000000001,1.7829,10.14,23,0.18642
85,80.8,PAT,Validación,10.957,60,90,0.0,60.481,167.7,0.18941,100,1.1,0,14.919,79296,86211.0,6.5267,24.970000000000027,1.786,9.8903,23,0.18628
85,81.0,PAT,Validación,11.001,60,90,0.0,50.358,146.67,0.018941,100,1.1,0,14.911,79339,86264.0,6.5174,24.900000000000034,1.7891,9.6438,23,0.18633
85,81.2,PAT,Validación,11.046,60,90,0.0,43.93,127.34,0.0018941,100,1.1,0,14.928,79380,86315.0,6.5046,24.83000000000004,1.7921,9.413,23,0.18647
85,81.4,PAT,Validación,11.09,60,90,0.0,42.639,107.77,0.00018941,100,1.1,0,14.874,79421,86366.0,6.4909,24.79000000000002,1.7951,9.2003,23,0.18627
85,81.6,PAT,Validación,11.135,60,90,0.0,46.798,32.332,117.47,100,1.1,0,14.851,79463,86417.0,6.4803,25.100000000000023,1.7982,9.0319,23,0.18621
85,81.8,PAT,Validación,11.18,60,90,0.0,55.187,137.3,11.747,100,1.1,0,14.862,79507,86471.0,6.4747,25.05000000000001,1.8013,8.9179,23,0.18628
85,82.0,PAT,Validación,11.225,60,90,0.0,65.813,127.62,1.1747,100,1.1,0,14.876,79552,86526.0,6.4775,24.99000000000001,1.8044,8.8346,23,0.1864
85,82.2,PAT,Validación,11.27,60,90,0.0,75.319,115.8,0.11747,100,1.1,0,14.886,79600,86583.0,6.484,24.950000000000045,1.8075,8.7886,23,0.18651
85,82.4,PAT,Validación,11.315,60,90,0.0,82.233,105.92,0.011747,100,1.1,0,14.889,79649,86642.0,6.4917,24.910000000000025,1.8106,8.761,23,0.18663
85,82.6,PAT,Validación,11.36,60,90,0.0,86.073,98.512,0.0011747,100,1.1,0,14.881,79699,86702.0,6.5015,24.890000000000043,1.8138,8.7676,23,0.1867
85,82.8,PAT,Validación,11.405,60,90,0.0,85.986,93.191,0.00011747,100,1.1,0,14.84,79748,86761.0,6.5097,24.879999999999995,1.817,8.816,23,0.18658
85,83.0,PAT,Validación,11.451,60,90,0.0,82.647,89.512,0.0001,100,1.1,0,14.846,79797,86820.0,6.5163,24.860000000000014,1.8201,8.9127,23,0.18662
85,83.2,PAT,Validación,11.497,60,90,0.0,76.656,85.457,0.0001,100,1.1,0,14.802,79845,86878.0,6.5166,24.850000000000023,1.8233,9.0168,23,0.18651
85,83.4,PAT,Validación,11.544,60,90,0.0,70.556,82.76,0.0001,100,1.1,0,14.772,79892,86935.0,6.5132,24.850000000000023,1.8266,9.1601,23,0.18643
85,83.6,PAT,Validación,11.591,60,90,0.0,65.816,81.477,0.0001,100,1.1,0,14.774,79938,86991.0,6.5072,24.850000000000023,1.8298,9.3185,23,0.1865
85,83.8,PAT,Validación,11.637,60,90,0.0,63.483,80.63,0.0001,100,1.1,0,14.807,79983,87046.0,6.501,24.83000000000004,1.8329,9.4754,23,0.18667
85,84.0,PAT,Validación,11.681,60,90,0.0,63.612,76.435,0.0001,100,1.1,0,14.842,80028,87101.0,6.4965,24.82000000000005,1.836,9.5929,23,0.18683
85,84.2,PAT,Validación,11.726,60,90,0.0,65.515,71.977,0.0001,100,1.1,0,14.803,80074,87157.0,6.4919,24.82000000000005,1.839,9.6649,23,0.18673
85,84.4,PAT,Validación,11.771,60,90,0.0,69.279,69.569,0.0001,100,1.1,0,14.815,80121,87213.0,6.4894,24.82000000000005,1.8421,9.7223,23,0.18682
85,84.6,PAT,Validación,11.816,60,90,0.0,74.032,67.851,0.0001,100,1.1,0,14.831,80168,87271.0,6.4914,24.82000000000005,1.8451,9.7686,23,0.18694
85,84.8,PAT,Validación,11.861,60,90,0.0,77.976,66.456,0.0001,100,1.1,0,14.821,80216,87329.0,6.498,24.810000000000002,1.8481,9.7821,23,0.1869
85,85.0,PAT,Validación,11.905,60,90,0.0,79.267,64.58,0.0001,100,1.1,0,14.838,80265,87387.0,6.5031,24.810000000000002,1.8511,9.7759,23,0.18701
85,85.2,PAT,Validación,11.949,60,90,0.0,78.533,62.848,0.0001,100,1.1,0,14.796,80313,87445.0,6.5072,24.810000000000002,1.8542,9.7398,23,0.18691
85,85.4,PAT,Validación,11.994,60,90,0.0,76.178,60.874,0.0001,100,1.1,0,14.775,80361,87503.0,6.5089,24.810000000000002,1.8572,9.7152,23,0.18685
85,85.6,PAT,Validación,12.039,60,90,0.0,73.127,58.842,0.0001,100,1.1,0,14.793,80408,87560.0,6.5094,24.810000000000002,1.8602,9.6875,23,0.18696
85,85.8,PAT,Validación,12.084,60,90,0.0,69.874,55.825,0.0001,100,1.1,0,14.787,80455,87616.0,6.5107,24.80000000000001,1.8632,9.6532,23,0.18699
85,86.0,PAT,Validación,12.129,60,90,0.0,66.094,53.342,0.0001,100,1.1,0,14.736,80501,87672.0,6.5106,24.810000000000002,1.8662,9.6181,23,0.18678
85,86.2,PAT,Validación,12.173,60,90,0.0,62.394,52.432,0.0001,100,1.1,0,14.772,80546,87727.0,6.5061,24.810000000000002,1.8691,9.5967,23,0.18697
85,86.4,PAT,Validación,12.218,60,90,0.0,60.504,52.094,0.0001,100,1.1,0,14.718,80591,87781.0,6.4983,24.82000000000005,1.8721,9.5626,23,0.18684
85,86.6,PAT,Validación,12.264,60,90,0.0,61.734,53.627,0.0001,100,1.1,0,14.681,80636,87836.0,6.4901,24.83000000000004,1.8751,9.5535,23,0.18671
85,86.8,PAT,Validación,12.31,60,90,0.0,66.201,55.925,0.0001,100,1.1,0,14.64,80681,87892.0,6.4849,24.840000000000032,1.8782,9.5603,23,0.18657
85,87.0,PAT,Validación,12.356,60,90,0.0,72.737,58.032,0.0001,100,1.1,0,14.628,80729,87950.0,6.4837,24.850000000000023,1.8813,9.6066,23,0.18658
85,87.2,PAT,Validación,12.402,60,90,0.0,79.755,60.991,0.0001,100,1.1,0,14.594,80777,88008.0,6.4845,24.860000000000014,1.8845,9.6666,23,0.18644
85,87.4,PAT,Validación,12.448,60,90,0.0,86.459,63.502,0.0001,100,1.1,0,14.593,80827,88069.0,6.4859,24.860000000000014,1.8878,9.7451,23,0.18642
85,87.6,PAT,Validación,12.495,60,90,0.0,92.603,64.215,0.0001,100,1.1,0,14.577,80878,88130.0,6.4907,24.860000000000014,1.891,9.8246,23,0.18634
85,87.8,PAT,Validación,12.541,60,90,0.0,96.831,65.185,0.0001,100,1.1,0,14.558,80930,88192.0,6.4974,24.860000000000014,1.8942,9.9043,23,0.18625
85,88.0,PAT,Validación,12.587,60,90,0.0,98.404,66.402,0.0001,100,1.1,0,14.529,80982,88255.0,6.5038,24.870000000000005,1.8975,9.9868,23,0.18616
85,88.2,PAT,Validación,12.633,60,90,0.0,97.385,68.059,0.0001,100,1.1,0,14.577,81034,88318.0,6.5091,24.870000000000005,1.9007,10.076,23,0.1864
85,88.4,PAT,Validación,12.68,60,90,0.0,94.253,68.695,0.0001,100,1.1,0,14.533,81086,88379.0,6.5121,24.870000000000005,1.9039,10.137,23,0.18631
85,88.6,PAT,Validación,12.727,60,90,0.0,89.927,70.427,0.0001,100,1.1,0,14.494,81137,88440.0,6.513,24.870000000000005,1.9072,10.193,23,0.18616
85,88.8,PAT,Validación,12.773,60,90,0.0,85.267,72.348,0.0001,100,1.1,0,14.486,81186,88501.0,6.5122,24.879999999999995,1.9104,10.257,23,0.18613
85,89.0,PAT,Validación,12.82,60,90,0.0,80.9,74.625,0.0001,100,1.1,0,14.489,81235,88560.0,6.511,24.879999999999995,1.9136,10.306,23,0.18615
85,89.2,PAT,Validación,12.866,60,90,0.0,77.035,76.718,0.0001,100,1.1,0,14.469,81283,88618.0,6.5086,24.879999999999995,1.9168,10.328,23,0.186
85,89.4,PAT,Validación,12.911,60,90,0.0,74.12,79.193,0.0001,100,1.1,0,14.479,81331,88676.0,6.5075,24.879999999999995,1.9198,10.314,23,0.18593
85,89.6,PAT,Validación,12.957,60,90,0.0,71.623,80.583,0.0001,100,1.1,0,14.462,81378,88733.0,6.5045,24.890000000000043,1.9229,10.254,23,0.1859
85,89.8,PAT,Validación,13.001,60,90,0.0,70.353,82.416,0.0001,100,1.1,0,14.484,81424,88789.0,6.501,24.890000000000043,1.9259,10.19,23,0.18598
85,90.0,PAT,Validación,13.046,60,90,0.0,70.467,83.664,0.0001,100,1.1,0,14.493,81471,88846.0,6.4985,24.879999999999995,1.9288,10.098,23,0.18608
85,90.2,PAT,Validación,13.09,75,90,0.0,71.58,82.285,0.0001,100,1.1,0,14.879,81518,88903.0,6.4978,24.860000000000014,1.5749,9.9949,23,0.19053
85,90.4,PAT,Validación,13.136,75,90,0.0,72.96,78.06,0.0001,100,1.1,0,14.845,81565,88960.0,6.4956,24.860000000000014,1.5559,9.8873,23,0.19105
85,90.6,PAT,Validación,13.181,75,90,0.0,75.239,76.717,0.0001,100,1.1,0,14.817,81613,89018.0,6.4945,24.850000000000023,1.557,9.8374,23,0.19104
85,90.8,PAT,Validación,13.226,75,90,0.0,77.947,75.825,0.0001,100,1.1,0,14.838,81661,89076.0,6.4985,24.850000000000023,1.5594,9.8151,23,0.19118
85,91.0,PAT,Validación,13.272,75,90,0.0,79.071,75.206,0.0001,100,1.1,0,14.814,81709,89135.0,6.5011,24.850000000000023,1.5618,9.7926,23,0.19115
85,91.2,PAT,Validación,13.317,75,90,0.0,79.147,75.917,0.0001,100,1.1,0,14.773,81757,89194.0,6.5039,24.860000000000014,1.5643,9.8031,23,0.19101
85,91.4,PAT,Validación,13.362,75,90,0.0,78.097,79.331,0.0001,100,1.1,0,14.777,81806,89252.0,6.5062,24.870000000000005,1.5667,9.8475,23,0.19101
85,91.6,PAT,Validación,13.407,75,90,0.0,76.144,83.05,0.0001,100,1.1,0,14.791,81853,89310.0,6.5064,24.870000000000005,1.5691,9.8919,23,0.19103
85,91.8,PAT,Validación,13.452,75,90,0.0,74.113,84.575,0.0001,100,1.1,0,14.798,81901,89368.0,6.5052,24.879999999999995,1.5715,9.9285,23,0.19122
85,92.0,PAT,Validación,13.498,75,90,0.0,72.551,87.024,0.0001,100,1.1,0,14.763,81948,89425.0,6.5049,24.890000000000043,1.5739,9.9792,23,0.19116
85,92.2,PAT,Validación,13.543,75,90,0.0,71.098,90.735,0.0001,100,1.1,0,14.741,81994,89482.0,6.5031,24.890000000000043,1.5764,10.045,23,0.19109
85,92.4,PAT,Validación,13.588,75,90,0.0,70.388,94.301,0.0001,100,1.1,0,14.717,82041,89539.0,6.5009,24.900000000000034,1.5789,10.103,23,0.19105
85,92.6,PAT,Validación,13.633,75,90,0.0,70.546,97.702,0.0001,100,1.1,0,14.74,82088,89596.0,6.5012,24.890000000000043,1.5813,10.159,23,0.19119
85,92.8,PAT,Validación,13.678,75,90,0.0,70.564,97.896,0.0001,100,1.1,0,14.689,82134,89653.0,6.5017,24.890000000000043,1.5838,10.208,23,0.19105
85,93.0,PAT,Validación,13.724,75,90,0.0,70.389,97.783,0.0001,100,1.1,0,14.653,82181,89710.0,6.5004,24.890000000000043,1.5863,10.269,23,0.19095
85,93.2,PAT,Validación,13.771,75,90,0.0,70.748,100.0,0.0001,100,1.1,0,14.612,82228,89767.0,6.5008,24.890000000000043,1.5889,10.342,23,0.19085
85,93.4,PAT,Validación,13.817,75,90,0.0,70.961,102.04,0.0001,100,1.1,0,14.599,82275,89825.0,6.4999,24.890000000000043,1.5915,10.428,23,0.1907
85,93.6,PAT,Validación,13.863,75,90,0.0,71.512,103.54,0.0001,100,1.1,0,14.596,82321,89882.0,6.4998,24.890000000000043,1.5941,10.502,23,0.19067
85,93.8,PAT,Validación,13.909,75,90,0.0,72.108,103.99,0.0001,100,1.1,0,14.572,82368,89940.0,6.4987,24.879999999999995,1.5966,10.572,23,0.19056
85,94.0,PAT,Validación,13.954,75,90,0.0,73.162,103.81,0.0001,100,1.1,0,14.568,82416,89998.0,6.5008,24.879999999999995,1.5991,10.629,23,0.19052
85,94.2,PAT,Validación,14.0,75,90,0.0,73.349,102.78,0.0001,100,1.1,0,14.503,82463,90056.0,6.5034,24.870000000000005,1.6017,10.657,23,0.19021
85,94.4,PAT,Validación,14.046,75,90,0.0,72.506,101.87,0.0001,100,1.1,0,14.486,82510,90113.0,6.5067,24.860000000000014,1.6043,10.673,23,0.19013
85,94.6,PAT,Validación,14.091,75,90,0.0,70.356,99.364,0.0001,100,1.1,0,14.487,82557,90171.0,6.5088,24.850000000000023,1.6069,10.683,23,0.19015
85,94.8,PAT,Validación,14.137,75,90,0.0,67.369,95.58,0.0001,100,1.1,0,14.439,82603,90227.0,6.5078,24.840000000000032,1.6094,10.664,23,0.19002
85,95.0,PAT,Validación,14.184,75,90,0.0,64.788,92.828,0.0001,100,1.1,0,14.407,82649,90284.0,6.5048,24.840000000000032,1.6121,10.66,23,0.18988
85,95.2,PAT,Validación,14.23,75,90,0.0,63.381,91.06,0.0001,100,1.1,0,14.371,82694,90340.0,6.4985,24.83000000000004,1.6147,10.664,23,0.18971
85,95.4,PAT,Validación,14.275,75,90,0.0,64.507,89.726,0.0001,100,1.1,0,14.394,82739,90396.0,6.4939,24.83000000000004,1.6173,10.662,23,0.18971
85,95.6,PAT,Validación,14.321,75,90,0.0,67.445,88.524,0.0001,100,1.1,0,14.372,82785,90453.0,6.4902,24.82000000000005,1.6198,10.633,23,0.18965
85,95.8,PAT,Validación,14.366,75,90,0.0,71.864,84.821,0.0001,100,1.1,0,14.339,82832,90510.0,6.4921,24.82000000000005,1.6224,10.613,23,0.18948
85,96.0,PAT,Validación,14.411,75,90,0.0,75.513,81.376,0.0001,100,1.1,0,14.354,82880,90569.0,6.4963,24.810000000000002,1.625,10.597,23,0.1895
85,96.2,PAT,Validación,14.455,75,90,0.0,77.518,76.621,0.0001,100,1.1,0,14.365,82928,90628.0,6.5016,24.80000000000001,1.6275,10.558,23,0.18952
85,96.4,PAT,Validación,14.5,75,90,0.0,77.377,73.164,0.0001,100,1.1,0,14.37,82976,90686.0,6.5071,24.79000000000002,1.63,10.507,23,0.18955
85,96.6,PAT,Validación,14.544,75,90,0.0,75.057,21.949,84.915,100,1.1,0,14.339,83024,90744.0,6.5111,25.02000000000004,1.6326,10.448,23,0.18949
85,96.8,PAT,Validación,14.589,75,90,0.0,71.141,98.39,8.4915,100,1.1,0,14.326,83070,90802.0,6.5132,25.02000000000004,1.6351,10.412,23,0.18941
85,97.0,PAT,Validación,14.634,75,90,0.0,66.378,101.13,0.84915,100,1.1,0,14.318,83116,90858.0,6.5122,24.99000000000001,1.6375,10.384,23,0.18941
85,97.2,PAT,Validación,14.679,75,90,0.0,62.014,98.217,0.084915,100,1.1,0,14.272,83161,90913.0,6.5079,24.970000000000027,1.64,10.352,23,0.18925
85,97.4,PAT,Validación,14.723,75,90,0.0,59.388,96.866,0.0084915,100,1.1,0,14.285,83205,90968.0,6.5033,24.950000000000045,1.6425,10.335,23,0.18931
85,97.6,PAT,Validación,14.769,75,90,0.0,58.589,96.014,0.00084915,100,1.1,0,14.219,83250,91023.0,6.4954,24.939999999999998,1.645,10.311,23,0.1892
85,97.8,PAT,Validación,14.814,75,90,0.0,60.967,95.093,0.0001,100,1.1,0,14.253,83294,91079.0,6.4914,24.920000000000016,1.6475,10.345,23,0.18922
85,98.0,PAT,Validación,14.86,75,90,0.0,64.908,91.135,0.0001,100,1.1,0,14.241,83340,91135.0,6.4901,24.900000000000034,1.65,10.372,23,0.18926
85,98.2,PAT,Validación,14.905,75,90,0.0,69.367,87.3,0.0001,100,1.1,0,14.253,83386,91192.0,6.4906,24.879999999999995,1.6525,10.437,23,0.18929
85,98.4,PAT,Validación,14.951,75,90,0.0,73.623,82.623,0.0001,100,1.1,0,14.232,83433,91250.0,6.4939,24.860000000000014,1.6549,10.49,23,0.18925
85,98.6,PAT,Validación,14.997,75,90,0.0,76.56,78.52,0.0001,100,1.1,0,14.219,83481,91308.0,6.4989,24.850000000000023,1.6575,10.55,23,0.18928
85,98.8,PAT,Validación,15.042,75,90,0.0,77.497,74.998,0.0001,100,1.1,0,14.245,83529,91367.0,6.5055,24.840000000000032,1.6599,10.632,23,0.18934
85,99.0,PAT,Validación,15.087,75,90,0.0,75.798,69.982,0.0001,100,1.1,0,14.264,83577,91425.0,6.5101,24.82000000000005,1.6624,10.694,23,0.18944
85,99.2,PAT,Validación,15.133,75,90,0.0,72.299,64.366,0.0001,100,1.1,0,14.235,83624,91483.0,6.5108,24.810000000000002,1.6648,10.73,23,0.18939
85,99.4,PAT,Validación,15.178,75,90,0.0,68.502,59.992,0.0001,100,1.1,0,14.208,83670,91540.0,6.5091,24.810000000000002,1.6672,10.771,23,0.18934
85,99.6,PAT,Validación,15.224,75,90,0.0,65.385,57.2,0.0001,100,1.1,0,14.162,83716,91597.0,6.5066,24.810000000000002,1.6697,10.8,23,0.18917
85,99.8,PAT,Validación,15.269,75,90,0.0,63.271,55.9,0.0001,100,1.1,0,14.167,83761,91652.0,6.5063,24.810000000000002,1.6721,10.82,23,0.18916
85,100.0,PAT,Validación,15.315,75,90,0.0,61.283,55.077,0.0001,100,1.1,0,14.149,83806,91708.0,6.5035,24.82000000000005,1.6746,10.816,23,0.18915
85,100.2,PAT,Validación,15.36,75,90,0.0,60.423,56.132,0.0001,100,1.0,-4000,13.295,83147,90963.0,6.5258,24.82000000000005,1.6679,10.804,23,0.18932
85,100.4,PAT,Validación,15.407,75,90,0.0,50.539,57.043,0.0001,100,1.0,-4000,13.213,82486,90217.0,6.5401,24.840000000000032,1.6569,10.785,23,0.18928
85,100.6,PAT,Validación,15.454,75,90,0.0,35.058,60.387,0.0001,100,1.0,-4000,13.157,81822,89467.0,6.5379,24.850000000000023,1.6455,10.78,23,0.18931
85,100.8,PAT,Validación,15.502,75,90,0.0,20.48,63.631,0.0001,100,1.0,-4000,13.092,81155,88715.0,6.5214,24.860000000000014,1.6341,10.78,23,0.18926
85,101.0,PAT,Validación,15.55,75,90,0.0,12.495,67.843,0.0001,100,1.0,-4000,13.012,80487,87961.0,6.4973,24.879999999999995,1.6228,10.778,23,0.18922
85,101.2,PAT,Validación,15.599,75,90,0.0,14.13,73.457,0.0001,100,1.0,-4000,13.01,79819,87207.0,6.4771,24.890000000000043,1.6114,10.788,23,0.18941
85,101.4,PAT,Validación,15.647,75,90,0.0,23.791,78.894,0.0001,100,1.0,-4000,12.966,79153,86456.0,6.4675,24.900000000000034,1.6,10.778,23,0.1894
85,101.6,PAT,Validación,15.696,75,90,0.0,37.276,83.561,0.0001,100,1.0,-4000,12.93,78490,85707.0,6.4703,24.910000000000025,1.5886,10.768,23,0.18946
85,101.8,PAT,Validación,15.745,75,90,0.0,49.656,88.476,0.0001,100,1.0,-4000,12.893,77830,84961.0,6.4843,24.910000000000025,1.5772,10.764,23,0.18952
85,102.0,PAT,Validación,15.794,75,90,0.0,56.428,92.461,0.0001,100,1.0,-4000,12.901,77171,84216.0,6.506,24.910000000000025,1.5659,10.767,23,0.18979
85,102.2,PAT,Validación,15.845,75,90,0.0,54.523,94.885,0.0001,100,1.0,0,12.847,77215,84271.0,6.4977,24.910000000000025,1.5641,10.757,23,0.18973
85,102.4,PAT,Validación,15.894,75,90,0.0,56.042,97.329,0.0001,100,1.0,0,12.851,77259,84326.0,6.4914,24.910000000000025,1.5665,10.767,23,0.18963
85,102.6,PAT,Validación,15.944,75,90,0.0,60.015,97.089,0.0001,100,1.0,0,12.859,77305,84382.0,6.4896,24.900000000000034,1.5691,10.761,23,0.18963
85,102.8,PAT,Validación,15.992,75,90,0.0,64.695,96.562,0.0001,100,1.0,0,12.939,77351,84439.0,6.4925,24.879999999999995,1.5716,10.75,23,0.18986
85,103.0,PAT,Validación,16.039,75,90,0.0,68.218,92.438,0.0001,100,1.0,0,13.001,77397,84496.0,6.4977,24.860000000000014,1.574,10.694,23,0.19012
85,103.2,PAT,Validación,16.086,75,90,0.0,69.657,85.553,0.0001,100,1.0,0,12.999,77444,84554.0,6.5026,24.83000000000004,1.5764,10.592,23,0.19017
